jenjang,asal,angkatan,institusi,n,disamarkan
S1,sma,2021,SMA NEGERI 1 BEKASI,,True
S1,sma,2021,SMA NEGERI 1 BOYOLALI,,True
S1,sma,2021,SMA NEGERI 1 BUMIAYU,,True
S1,sma,2021,SMA NEGERI 1 CAWAS,,True
S1,sma,2021,SMA NEGERI 1 CERME,,True
S1,sma,2021,SMA NEGERI 1 CILEGON,,True
S1,sma,2021,SMA NEGERI 1 DEMAK,,True
S1,sma,2021,SMA NEGERI 1 DEPOK,,True
S1,sma,2021,SMA NEGERI 1 GIANYAR,,True
S1,sma,2021,SMA NEGERI 1 GODEAN,,True
S1,sma,2021,SMA NEGERI 1 GOMBONG,,True
S1,sma,2021,SMA NEGERI 1 JEPARA,,True
S1,sma,2021,SMA NEGERI 1 KASIHAN,,True
S1,sma,2021,SMA NEGERI 1 KEDIRI,,True
S1,sma,2021,SMA NEGERI 1 KOTA TANGERANG SELATAN,,True
S1,sma,2021,SMA NEGERI 1 MAGELANG,,True
S1,sma,2021,SMA NEGERI 1 MAJENANG,,True
S1,sma,2021,SMA NEGERI 1 MAOS,,True
S1,sma,2021,SMA NEGERI 1 MATARAM,,True
S1,sma,2021,SMA NEGERI 1 PAKEM,,True
S1,sma,2021,SMA NEGERI 1 PARAKAN,,True
S1,sma,2021,SMA NEGERI 1 PATI,,True
S1,sma,2021,SMA NEGERI 1 PEKANBARU,,True
S1,sma,2021,SMA NEGERI 1 PIYUNGAN,,True
S1,sma,2021,SMA NEGERI 1 PRAMBANAN,,True
S1,sma,2021,SMA NEGERI 1 PROBOLINGGO,,True
S1,sma,2021,SMA NEGERI 1 REJANG LEBONG,,True
S1,sma,2021,SMA NEGERI 1 REMBANG,,True
S1,sma,2021,SMA NEGERI 1 SALATIGA,,True
S1,sma,2021,SMA NEGERI 1 SAMPIT,,True
S1,sma,2021,SMA NEGERI 1 SANDEN,,True
S1,sma,2021,SMA NEGERI 1 SIDOARJO,,True
S1,sma,2021,SMA NEGERI 1 SITUBONDO,,True
S1,sma,2021,SMA NEGERI 1 SLEMAN,,True
S1,sma,2021,SMA NEGERI 1 SRAGEN,,True
S1,sma,2021,SMA NEGERI 1 SUBANG,,True
S1,sma,2021,SMA NEGERI 1 SUKOHARJO,,True
S1,sma,2021,SMA NEGERI 1 SUKOREJO,,True
S1,sma,2021,SMA NEGERI 1 SUMATERA BARAT,,True
S1,sma,2021,SMA NEGERI 1 TAYU,,True
S1,sma,2021,SMA NEGERI 1 TEMANGGUNG,,True
S1,sma,2021,SMA NEGERI 1 TEMPEL,,True
S1,sma,2021,SMA NEGERI 1 TRENGGALEK,,True
S1,sma,2021,SMA NEGERI 1 UNGARAN,,True
S1,sma,2021,SMA NEGERI 1 WATES,,True
S1,sma,2021,SMA NEGERI 1 WONOGIRI,,True
S1,sma,2021,SMA NEGERI 1 WURYANTORO,,True
S1,sma,2021,SMA NEGERI 106 JAKARTA,,True
S1,sma,2021,SMA NEGERI 17 PALEMBANG,,True
S1,sma,2021,SMA NEGERI 2 BREBES,,True
S1,sma,2021,SMA NEGERI 2 CIREBON,,True
S1,sma,2021,SMA NEGERI 2 DEPOK,,True
S1,sma,2021,SMA NEGERI 2 JEMBER,,True
S1,sma,2021,SMA NEGERI 2 JOMBANG,,True
S1,sma,2021,SMA NEGERI 2 KEBUMEN,,True
S1,sma,2021,SMA NEGERI 2 KEDIRI,,True
S1,sma,2021,SMA NEGERI 2 KLATEN,,True
S1,sma,2021,SMA NEGERI 2 KOTA CIREBON,,True
S1,sma,2021,SMA NEGERI 2 LAMONGAN,,True
S1,sma,2021,SMA NEGERI 2 MAJENE,,True
S1,sma,2021,SMA NEGERI 2 NGAGLIK,,True
S1,sma,2021,SMA NEGERI 2 PONOROGO,,True
S1,sma,2021,SMA NEGERI 2 PURWOKERTO,,True
S1,sma,2021,SMA NEGERI 2 TASIKMALAYA,,True
S1,sma,2021,SMA NEGERI 2 WATES,,True
S1,sma,2021,SMA NEGERI 3 BATAM,,True
S1,sma,2021,SMA NEGERI 3 CIREBON,,True
S1,sma,2021,SMA NEGERI 3 DEPOK,,True
S1,sma,2021,SMA NEGERI 3 JAKARTA,,True
S1,sma,2021,SMA NEGERI 3 KABUPATEN TANGERANG,,True
S1,sma,2021,SMA NEGERI 3 KOTA JAMBI,,True
S1,sma,2021,SMA NEGERI 3 KOTA SORONG,,True
S1,sma,2021,SMA NEGERI 3 MALANG,,True
S1,sma,2021,SMA NEGERI 3 MEDAN,,True
S1,sma,2021,SMA NEGERI 3 PEKALONGAN,,True
S1,sma,2021,SMA NEGERI 3 SALATIGA,,True
S1,sma,2021,SMA NEGERI 3 SAMARINDA,,True
S1,sma,2021,SMA NEGERI 3 SUKABUMI,,True
S1,sma,2021,SMA NEGERI 39 JAKARTA,,True
S1,sma,2021,SMA NEGERI 4 BEKASI,,True
S1,sma,2021,SMA NEGERI 4 DENPASAR,,True
S1,sma,2021,SMA NEGERI 4 SURAKARTA,,True
S1,sma,2021,SMA NEGERI 4 YOGYAKARTA,,True
S1,sma,2021,SMA NEGERI 47 JAKARTA,,True
S1,sma,2021,SMA NEGERI 48 JAKARTA,,True
S1,sma,2021,SMA NEGERI 5 BEKASI,,True
S1,sma,2021,SMA NEGERI 5 DENPASAR,,True
S1,sma,2021,SMA NEGERI 5 DEPOK,,True
S1,sma,2021,SMA NEGERI 5 KOTA BEKASI,,True
S1,sma,2021,SMA NEGERI 5 SURABAYA,,True
S1,sma,2021,SMA NEGERI 54 JAKARTA,,True
S1,sma,2021,SMA NEGERI 6 KOTA BOGOR,,True
S1,sma,2021,SMA NEGERI 6 PURWOREJO,,True
S1,sma,2021,SMA NEGERI 6 SEMARANG,,True
S1,sma,2021,SMA NEGERI 6 SURAKARTA,,True
S1,sma,2021,SMA NEGERI 61 JAKARTA,,True
S1,sma,2021,SMA NEGERI 66 JAKARTA,,True
S1,sma,2021,SMA NEGERI 70 JAKARTA,,True
S1,sma,2021,SMA NEGERI 78 JAKARTA,,True
S1,sma,2021,SMA NEGERI 8 JAKARTA,,True
S1,sma,2021,SMA NEGERI 8 PEKANBARU,,True
S1,sma,2021,SMA NEGERI 8 PURWOREJO,,True
S1,sma,2021,SMA NEGERI 8 YOGYAKARTA,,True
S1,sma,2021,SMA NEGERI 9 BANDAR LAMPUNG,,True
S1,sma,2021,SMA NEGERI 9 BOGOR,,True
S1,sma,2021,SMA NEGERI KARANGPANDAN,,True
S1,sma,2021,SMA PANGUDI LUHUR II SERVASIUS,,True
S1,sma,2021,SMA PANGUDI LUHUR SANTO YUSUP YOGYAKARTA,,True
S1,sma,2021,SMA PANGUDI LUHUR VAN LITH MUNTILAN,,True
S1,sma,2021,SMA PLUS AR RAHMAT,,True
S1,sma,2021,SMA PLUS AR-RAHMAT,,True
S1,sma,2021,SMA PLUS SHAFIYYATUL AMALIYYAH,,True
S1,sma,2021,SMA PRIBADI BANDUNG,,True
S1,sma,2021,SMA S AL KAUTSAR,,True
S1,sma,2021,SMA S CENDANA MANDAU,,True
S1,sma,2021,SMA S CENDANA PEKANBARU,,True
S1,sma,2021,SMA SAINS WAHID HASYIM,,True
S1,sma,2021,SMA SAMPOERNA ACADEMY JAKARTA,,True
S1,sma,2021,SMA SEKOLAH INDONESIA KUALA LUMPUR,,True
S1,sma,2021,SMA SEMESTA,,True
S1,sma,2021,SMA SEMESTA BILINGUAL SCHOOL SEMARANG,,True
S1,sma,2021,SMA STELLA DUCE 1,,True
S1,sma,2021,SMA STRADA SANTO THOMAS AQUINO,,True
S1,sma,2021,SMA SUTOMO 1 MEDAN,,True
S1,sma,2021,SMA SWASTA F. TANDEAN,,True
S1,sma,2021,SMA TARUNA NUSANTARA,,True
S1,sma,2021,SMA TEMASEK INDEPENDENT SCHOOL,,True
S1,sma,2021,SMA TRENSAINS MUHAMMADIYAH SRAGEN,,True
S1,sma,2021,SMA UNGGUL SAKTI,,True
S1,sma,2021,SMA YAYASAN PUPUK KALTIM BONTANG,,True
S1,sma,2021,SMAI AL-IZHAR PONDOK LABU,,True
S1,sma,2021,SMAIT AS-SYIFA BOARDING SCHOOL WANAREJA,,True
S1,sma,2021,SMAIT IBNU ABBAS,,True
S1,sma,2021,SMAIT NURUL FAJRI,,True
S1,sma,2021,SMAK 1 BPK PENABUR JAKARTA,,True
S1,sma,2021,SMAK 1 PENABUR JAKARTA,,True
S1,sma,2021,SMAK PENABUR SUMMARECON BEKASI,,True
S1,sma,2021,SMAN 03,,True
S1,sma,2021,SMAN 03 JAMBI,,True
S1,sma,2021,SMAN 04 SEMARANG,,True
S1,sma,2021,SMAN 1 AJIBARANG,,True
S1,sma,2021,SMAN 1 AMBARAWA,,True
S1,sma,2021,SMAN 1 ANDONG,,True
S1,sma,2021,SMAN 1 BAMBANGLIPURO,,True
S1,sma,2021,SMAN 1 BATAM,,True
S1,sma,2021,SMAN 1 BEKASI,,True
S1,sma,2021,SMAN 1 BERASTAGI,,True
S1,sma,2021,SMAN 1 BOJONEGORO,,True
S1,sma,2021,SMAN 1 BUKITTINGGI,,True
S1,sma,2021,SMAN 1 BUMIAYU,,True
S1,sma,2021,SMAN 1 CIANJUR,,True
S1,sma,2021,SMAN 1 CIGOMBONG,,True
S1,sma,2021,SMAN 1 CIKARANG UTARA,,True
S1,sma,2021,SMAN 1 CILEGON,,True
S1,sma,2021,SMAN 1 DENPASAR,,True
S1,sma,2021,SMAN 1 DEPOK,,True
S1,sma,2021,SMAN 1 GARUT,,True
S1,sma,2021,SMAN 1 GODEAN,,True
S1,sma,2021,SMAN 1 GOMBONG,,True
S1,sma,2021,SMAN 1 GRABAG,,True
S1,sma,2021,SMAN 1 JOGONALAN,,True
S1,sma,2021,SMAN 1 JOGOROTO,,True
S1,sma,2021,SMAN 1 JOMBANG,,True
S1,sma,2021,SMAN 1 KADEMANGAN,,True
S1,sma,2021,SMAN 1 KARANGANYAR,,True
S1,sma,2021,SMAN 1 KARAWANG,,True
S1,sma,2021,SMAN 1 KARTASURA,,True
S1,sma,2021,SMAN 1 KASIHAN,,True
S1,sma,2021,SMAN 1 KEBUMEN,,True
S1,sma,2021,SMAN 1 KEDUNGWARU,,True
S1,sma,2021,SMAN 1 KENDAL,,True
S1,sma,2021,SMAN 1 KOTA SERANG,,True
S1,sma,2021,SMAN 1 KREMBUNG,,True
S1,sma,2021,SMAN 1 LOSARI,,True
S1,sma,2021,SMAN 1 LUBUK SIKAPING,,True
S1,sma,2021,SMAN 1 MAGELANG,,True
S1,sma,2021,SMAN 1 MALANG,,True
S1,sma,2021,SMAN 1 MAOS,,True
S1,sma,2021,SMAN 1 MAOSPATI,,True
S1,sma,2021,SMAN 1 MUNTILAN,,True
S1,sma,2021,SMAN 1 PADANG PANJANG,,True
S1,sma,2021,SMAN 1 PAKEM,,True
S1,sma,2021,SMAN 1 PASURUAN,,True
S1,sma,2021,SMAN 1 PONOROGO,,True
S1,sma,2021,SMAN 1 PONTIANAK,,True
S1,sma,2021,SMAN 1 PRAMBANAN,,True
S1,sma,2021,SMAN 1 PURBALINGGA,,True
S1,sma,2021,SMAN 1 PURWAKARTA,,True
S1,sma,2021,SMAN 1 PURWOKERTO,,True
S1,sma,2021,SMAN 1 SALATIGA,,True
S1,sma,2021,SMAN 1 SLEMAN,,True
S1,sma,2021,SMAN 1 SOKARAJA,,True
S1,sma,2021,SMAN 1 SOOKO,,True
S1,sma,2021,SMAN 1 SUMBAWA BESAR,,True
S1,sma,2021,SMAN 1 TALUN,,True
S1,sma,2021,SMAN 1 TANJUNGANOM,,True
S1,sma,2021,SMAN 1 TEGAL,,True
S1,sma,2021,SMAN 1 WATES,,True
S1,sma,2021,SMAN 1 WONOGIRI,,True
S1,sma,2021,SMAN 1 WONOSARI,,True
S1,sma,2021,SMAN 1 WONOSOBO,,True
S1,sma,2021,SMAN 10 BEKASI,,True
S1,sma,2021,SMAN 103 JAKARTA,,True
S1,sma,2021,SMAN 107 JAKARTA,,True
S1,sma,2021,SMAN 11 BANDUNG,,True
S1,sma,2021,SMAN 13 JAKARTA,,True
S1,sma,2021,SMAN 15 SEMARANG,,True
S1,sma,2021,SMAN 2 BALIGE,,True
S1,sma,2021,SMAN 2 BANDUNG,,True
S1,sma,2021,SMAN 2 BEKASI,,True
S1,sma,2021,SMAN 2 CIKARANG BARAT,,True
S1,sma,2021,SMAN 2 DEPOK,,True
S1,sma,2021,SMAN 2 JOMBANG,,True
S1,sma,2021,SMAN 2 KEBUMEN,,True
S1,sma,2021,SMAN 2 KS CILEGON,,True
S1,sma,2021,SMAN 2 KUNINGAN,,True
S1,sma,2021,SMAN 2 MAGELANG,,True
S1,sma,2021,SMAN 2 MOJOKERTO,,True
S1,sma,2021,SMAN 2 NGAGLIK,,True
S1,sma,2021,SMAN 2 NGAWI,,True
S1,sma,2021,SMAN 2 PARE,,True
S1,sma,2021,SMAN 2 PONOROGO,,True
S1,sma,2021,SMAN 2 PURWOREJO,,True
S1,sma,2021,SMAN 2 SIDOARJO,,True
S1,sma,2021,SMAN 2 SRAGEN,,True
S1,sma,2021,SMAN 2 TAMBUN SELATAN,,True
S1,sma,2021,SMAN 2 TASIKMALAYA,,True
S1,sma,2021,SMAN 2 WONOGIRI,,True
S1,sma,2021,SMAN 20 BANDUNG,,True
S1,sma,2021,SMAN 21 JAKARTA,,True
S1,sma,2021,SMAN 3 BANDUNG,,True
S1,sma,2021,SMAN 3 BOGOR,,True
S1,sma,2021,SMAN 3 DENPASAR,,True
S1,sma,2021,SMAN 3 DEPOK,,True
S1,sma,2021,SMAN 3 KOTA DEPOK,,True
S1,sma,2021,SMAN 3 KOTA SERANG,,True
S1,sma,2021,SMAN 3 KOTA TANGERANG SELATAN,,True
S1,sma,2021,SMAN 3 MADIUN,,True
S1,sma,2021,SMAN 3 TAMBUN SELATAN,,True
S1,sma,2021,SMAN 33 JAKARTA,,True
S1,sma,2021,SMAN 36,,True
S1,sma,2021,SMAN 38 JAKARTA,,True
S1,sma,2021,SMAN 39 JAKARTA,,True
S1,sma,2021,SMAN 4 BANDUNG,,True
S1,sma,2021,SMAN 4 BEKASI,,True
S1,sma,2021,SMAN 4 JEMBER,,True
S1,sma,2021,SMAN 4 KENDARI,,True
S1,sma,2021,SMAN 4 MEDAN,,True
S1,sma,2021,SMAN 4 SEMARANG,,True
S1,sma,2021,SMAN 4 SURABAYA,,True
S1,sma,2021,SMAN 4 SURAKARTA,,True
S1,sma,2021,SMAN 4 YOGYAKARTA,,True
S1,sma,2021,SMAN 44 JAKARTA,,True
S1,sma,2021,SMAN 49,,True
S1,sma,2021,SMAN 5 BANDAR LAMPUNG,,True
S1,sma,2021,SMAN 5 BEKASI,,True
S1,sma,2021,SMAN 5 KOTA BEKASI,,True
S1,sma,2021,SMAN 5 MALANG,,True
S1,sma,2021,SMAN 5 PURWOKERTO,,True
S1,sma,2021,SMAN 5 SURABAYA,,True
S1,sma,2021,SMAN 52 JAKARTA,,True
S1,sma,2021,SMAN 6 DEPOK,,True
S1,sma,2021,SMAN 6 JAKARTA,,True
S1,sma,2021,SMAN 6 PALEMBANG,,True
S1,sma,2021,SMAN 6 PURWOREJO,,True
S1,sma,2021,SMAN 61 JAKARTA,,True
S1,sma,2021,SMAN 62 JAKARTA,,True
S1,sma,2021,SMAN 67 JAKARTA,,True
S1,sma,2021,SMAN 7 SURAKARTA,,True
S1,sma,2021,SMAN 7 YOGYAKARTA,,True
S1,sma,2021,SMAN 70 JAKARTA,,True
S1,sma,2021,SMAN 70 JAKARTA SELATAN,,True
S1,sma,2021,SMAN 71 JAKARTA,,True
S1,sma,2021,SMAN 77 JAKARTA,,True
S1,sma,2021,SMAN 8 JAKARTA,,True
S1,sma,2021,SMAN 8 PEKANBARU,,True
S1,sma,2021,SMAN 80 JAKARTA,,True
S1,sma,2021,SMAN 84 JAKARTA,,True
S1,sma,2021,SMAN 9 YOGYAKARTA,,True
S1,sma,2021,SMAN 90 JAKARTA,,True
S1,sma,2021,SMAN 95 JAKARTA,,True
S1,sma,2021,SMAN 99 JAKARTA,,True
S1,sma,2021,SMAN KEBAKKRAMAT,,True
S1,sma,2021,SMAN RANCAKALONG,,True
S1,sma,2021,SMAN UNGGULAN M.H. THAMRIN,,True
S1,sma,2021,SMAN UNGGULAN M.H. THAMRIN JAKARTA,,True
S1,sma,2021,SMAN1 MUNTILAN,,True
S1,sma,2021,SMAS CENDANA PEKANBARU,,True
S1,sma,2021,SMAS DARMA YUDHA,,True
S1,sma,2021,SMAS GLOBAL PRESTASI,,True
S1,sma,2021,SMAS ISLAM AL-AZHAR BSD,,True
S1,sma,2021,SMAS ISLAM BUNGA BANGSA,,True
S1,sma,2021,SMAS IT IBNU ABBAS,,True
S1,sma,2021,SMAS IT IHSANUL FIKRI,,True
S1,sma,2021,SMAS KANAAN,,True
S1,sma,2021,SMAS KATOLIK TRI SAKTI MEDAN,,True
S1,sma,2021,SMAS KOLESE DE BRITTO DEPOK,,True
S1,sma,2021,SMAS KRISTEN 6 PENABUR,,True
S1,sma,2021,SMAS KRISTEN BPK PENABUR GADING SERPONG,,True
S1,sma,2021,SMAS LABSCHOOL CIBUBUR,,True
S1,sma,2021,SMAS MAITREYAWIRA,,True
S1,sma,2021,SMAS MTA SURAKARTA,,True
S1,sma,2021,SMAS MUHAMMADIYAH 1 YOGYAKARTA,,True
S1,sma,2021,SMAS MUHAMMADIYAH 2 YOGYAKARTA,,True
S1,sma,2021,SMAS SUTOMO 1,,True
S1,sma,2021,SMAS UNGGUL DEL,,True
S1,sma,2021,SMAS WITAMA NASIONAL PLUS,,True
S1,sma,2021,SMK AK NUSA BANGSA,,True
S1,sma,2021,SMK FARMASI NASIONAL SURAKARTA,,True
S1,sma,2021,SMK NEGERI 2 DEPOK,,True
S1,sma,2021,SMK NEGERI 2 DEPOK SLEMAN,,True
S1,sma,2021,SMK NEGERI 2 SURAKARTA,,True
S1,sma,2021,SMK-SMAK BOGOR,,True
S1,sma,2021,SMKN 2 DEPOK,,True
S1,sma,2021,SMT INDUSTRI (SMTI) PADANG,,True
S1,sma,2021,SPK SMA HIGHFIELD,,True
S1,sma,2021,SUTOMO 1,,True
S1,sma,2021,WHATCOM COMMUNITY SCHOOL,,True
S1,sma,2022,SMK SMTI YOGYAKARTA,10.0,False
S1,sma,2022,SMAN 3 YOGYAKARTA,7.0,False
S1,sma,2022,SMA NEGERI 1 MUNTILAN,6.0,False
S1,sma,2022,SMA NEGERI 1 PATI,6.0,False
S1,sma,2022,SMA NEGERI 1 YOGYAKARTA,6.0,False
S1,sma,2022,SMA PRADITA DIRGANTARA,6.0,False
S1,sma,2022,SMAN 1 KLATEN,6.0,False
S1,sma,2022,SMAN 1 YOGYAKARTA,6.0,False
S1,sma,2022,SMAN 2 KEDIRI,6.0,False
S1,sma,2022,SMAN 6 YOGYAKARTA,6.0,False
S1,sma,2022,SMA NEGERI 1 KLATEN,5.0,False
S1,sma,2022,SMA NEGERI 1 PURWOREJO,5.0,False
S1,sma,2022,SMA NEGERI 1 WATES,5.0,False
S1,sma,2022,SMAN 3 JAKARTA,5.0,False
S1,sma,2022,SMA LABSCHOOL CIBUBUR,4.0,False
S1,sma,2022,SMA LABSCHOOL JAKARTA,4.0,False
S1,sma,2022,SMA NEGERI 1 BANTUL,4.0,False
S1,sma,2022,SMA NEGERI 11 YOGYAKARTA,4.0,False
S1,sma,2022,SMAN 1 GOMBONG,4.0,False
S1,sma,2022,SMAN 1 KUDUS,4.0,False
S1,sma,2022,SMAN 8 YOGYAKARTA,4.0,False
S1,sma,2022,MAN 1 JEMBER,3.0,False
S1,sma,2022,MAN INSAN CENDEKIA PEKALONGAN,3.0,False
S1,sma,2022,SMA MUHAMMADIYAH 1 YOGYAKARTA,3.0,False
S1,sma,2022,SMA NEGERI 1 BANGUNTAPAN,3.0,False
S1,sma,2022,SMA NEGERI 1 CILACAP,3.0,False
S1,sma,2022,SMA NEGERI 1 KEBUMEN,3.0,False
S1,sma,2022,SMA NEGERI 1 PURWOKERTO,3.0,False
S1,sma,2022,SMA NEGERI 1 SALATIGA,3.0,False
S1,sma,2022,SMA NEGERI 1 TEMANGGUNG,3.0,False
S1,sma,2022,SMA NEGERI 1 UNGARAN,3.0,False
S1,sma,2022,SMA NEGERI 1 WONOSOBO,3.0,False
S1,sma,2022,SMA NEGERI 2 BANTUL,3.0,False
S1,sma,2022,SMA NEGERI 2 PURWOKERTO,3.0,False
S1,sma,2022,SMA NEGERI 2 YOGYAKARTA,3.0,False
S1,sma,2022,SMA NEGERI 3 SURAKARTA,3.0,False
S1,sma,2022,SMA NEGERI 4 YOGYAKARTA,3.0,False
S1,sma,2022,SMA NEGERI 7 YOGYAKARTA,3.0,False
S1,sma,2022,SMA NEGERI 8 PEKANBARU,3.0,False
S1,sma,2022,SMA NEGERI 8 YOGYAKARTA,3.0,False
S1,sma,2022,SMAN 1 CIREBON,3.0,False
S1,sma,2022,SMAN 1 DEPOK,3.0,False
S1,sma,2022,SMAN 1 PURWOKERTO,3.0,False
S1,sma,2022,SMAN 1 SRAGEN,3.0,False
S1,sma,2022,SMAN 1 SURAKARTA,3.0,False
S1,sma,2022,SMAN 11 YOGYAKARTA,3.0,False
S1,sma,2022,SMAN 8 JAKARTA,3.0,False
S1,sma,2022,SMAN 9 YOGYAKARTA,3.0,False
S1,sma,2022,AL-IZHAR PONDOK LABU,,True
S1,sma,2022,BINUS SCHOOL BEKASI,,True
S1,sma,2022,DARUL QURAN MULIA,,True
S1,sma,2022,DEIRA INTERNATIONAL SCHOOL,,True
S1,sma,2022,GANDHI MEMORIAL INTERCONTINENTAL SCHOOL,,True
S1,sma,2022,HIGHFIELD SECONDARY SCHOOL,,True
S1,sma,2022,INDIANA UNIVERSITY HIGH SCHOOL,,True
S1,sma,2022,LABSCHOOL KEBAYORAN,,True
S1,sma,2022,MA HUSNUL KHOTIMAH,,True
S1,sma,2022,MA MATHALIBUL HUDA MLONGGO,,True
S1,sma,2022,MA NEGERI 1 PASURUAN,,True
S1,sma,2022,MA NEGERI 10 JAKARTA,,True
S1,sma,2022,MADRASAH ALIYAH NEGERI 1 YOGYAKARTA,,True
S1,sma,2022,MADRASAH ALIYAH NEGERI 2 KOTA MALANG,,True
S1,sma,2022,MAHATMA GANDHI KEMAYORAN,,True
S1,sma,2022,MAN 1 GROBOGAN,,True
S1,sma,2022,MAN 1 KOTA MALANG,,True
S1,sma,2022,MAN 1 KOTA PEKALONGAN,,True
S1,sma,2022,MAN 1 NGAWI,,True
S1,sma,2022,MAN 1 SLEMAN,,True
S1,sma,2022,MAN 1 SURAKARTA,,True
S1,sma,2022,MAN 1 WONOSOBO,,True
S1,sma,2022,MAN 1 YOGYAKARTA,,True
S1,sma,2022,MAN 2 KARANGANYAR,,True
S1,sma,2022,MAN 2 KEBUMEN,,True
S1,sma,2022,MAN 2 KOTA KEDIRI,,True
S1,sma,2022,MAN 2 KOTA MADIUN,,True
S1,sma,2022,MAN 2 KOTA MALANG,,True
S1,sma,2022,MAN 2 KOTA SERANG,,True
S1,sma,2022,MAN 2 KUDUS,,True
S1,sma,2022,MAN 3 KEDIRI,,True
S1,sma,2022,MAN 4 JAKARTA,,True
S1,sma,2022,MAN 4 TANGERANG,,True
S1,sma,2022,MAN INSAN CENDEKIA BENGKULU TENGAH,,True
S1,sma,2022,MAN INSAN CENDEKIA GORONTALO,,True
S1,sma,2022,MAN INSAN CENDEKIA KOTA PEKALONGAN,,True
S1,sma,2022,MAN INSAN CENDEKIA OGAN KOMERING ILIR,,True
S1,sma,2022,MAN INSAN CENDEKIA PASURUAN,,True
S1,sma,2022,MAN INSAN CENDEKIA SERPONG,,True
S1,sma,2022,MAN INSAN CENDEKIA TANAH LAUT,,True
S1,sma,2022,MAN KOTA MOJOKERTO,,True
S1,sma,2022,MAN PURBALINGGA,,True
S1,sma,2022,MAS AL ANWAR,,True
S1,sma,2022,MAS AL-HIKMAH KARANGMOJO,,True
S1,sma,2022,MAS ALI MAKSUM,,True
S1,sma,2022,MAS ASSALAFIYYAH MLANGI SLEMAN,,True
S1,sma,2022,MAS DAKWAH ISLAMIYYAH PUTRA KEDIRI,,True
S1,sma,2022,MAS MUALLIMIN MUHAMMADIYAH,,True
S1,sma,2022,MAS NU BANAT KUDUS,,True
S1,sma,2022,MAS UNGGULAN AMANATUL UMMAH SURABAYA,,True
S1,sma,2022,MENTARI INTERCULTURAL SCHOOL BINTARO,,True
S1,sma,2022,MESAIEED INTERNATIONAL SCHOOL,,True
S1,sma,2022,MUHAMMADIYAH 1 YOGYAKARTA,,True
S1,sma,2022,NEWTON BRITISH ACADEMY & NEWTON INTERNATIONAL ACADEMY,,True
S1,sma,2022,NURUL FIKRI BOARDING SCHOOL LEMBANG,,True
S1,sma,2022,OLIFANT HIGH SCHOOL,,True
S1,sma,2022,SEKOLAH GLOBAL MANDIRI,,True
S1,sma,2022,SEKOLAH INDONESIA KOTA KINABALU TINGKAT SMA,,True
S1,sma,2022,SEKOLAH KHARISMA BANGSA,,True
S1,sma,2022,SEKOLAH MENENGAH ATAS KOLESE LOYOLA SEMARANG,,True
S1,sma,2022,SEKOLAH MENENGAH ATAS NEGERI 8 YOGYAKARTA,,True
S1,sma,2022,SEKOLAH MENENGAH ATAS NEGERI COLOMADU,,True
S1,sma,2022,SEKOLAH VICTORY PLUS,,True
S1,sma,2022,SMA AL ISLAM BOARDING SCHOOL,,True
S1,sma,2022,SMA AL IZZAH,,True
S1,sma,2022,SMA AL-IZHAR PONDOK LABU,,True
S1,sma,2022,SMA BINA NUSANTARA BEKASI,,True
S1,sma,2022,SMA BUDI CENDIKIA ISLAMIC SCHOOL,,True
S1,sma,2022,SMA BUDI UTOMO PERAK,,True
S1,sma,2022,SMA BUKIT ASAM TANJUNG ENIM,,True
S1,sma,2022,SMA CENDANA PEKANBARU,,True
S1,sma,2022,SMA DARMA YUDHA,,True
S1,sma,2022,SMA DARUL ULUM 1 PETERONGAN,,True
S1,sma,2022,SMA DARUL ULUM 2 UNGGULAN BPPT JOMBANG,,True
S1,sma,2022,SMA DARUL ULUM 2 UNGGULAN BPPT JOMBANG (CIS) ID 113,,True
S1,sma,2022,SMA DHARMAWANGSA MEDAN,,True
S1,sma,2022,SMA DWIWARNA (BOARDING SCHOOL),,True
S1,sma,2022,SMA EDUCATION,,True
S1,sma,2022,SMA HIGHFIELD BEKASI,,True
S1,sma,2022,SMA HIGHFIELD DUREN SAWIT,,True
S1,sma,2022,SMA IBNU HAJAR BOARDING SCHOOL,,True
S1,sma,2022,SMA INSAN CENDEKIA AL KAUSAR,,True
S1,sma,2022,SMA INSAN CENDEKIA MADANI,,True
S1,sma,2022,SMA INSAN CENDIKIA ALKAUSAR BOARDING SCHOOL,,True
S1,sma,2022,SMA ISLAM AL AZHAR 15 SEMARANG,,True
S1,sma,2022,SMA ISLAM AL AZHAR 22,,True
S1,sma,2022,SMA ISLAM AL-AZHAR 1,,True
S1,sma,2022,SMA ISLAM PB SOEDIRMAN,,True
S1,sma,2022,SMA ISTIQOMAH,,True
S1,sma,2022,SMA IT AS-SYIFA BOARDING SCHOOL,,True
S1,sma,2022,SMA IT PUTRI AL HANIF,,True
S1,sma,2022,SMA KANISIUS,,True
S1,sma,2022,SMA KATOLIK ST. ALBERTUS MALANG,,True
S1,sma,2022,SMA KERTAJAYA,,True
S1,sma,2022,SMA KESATUAN BANGSA,,True
S1,sma,2022,SMA KOLESE DE BRITTO,,True
S1,sma,2022,SMA KOLESE GONZAGA,,True
S1,sma,2022,SMA KRISTEN TRI TUNGGAL,,True
S1,sma,2022,SMA LABSCHOOL KEBAYORAN,,True
S1,sma,2022,SMA LABSCHOOL UNTAD,,True
S1,sma,2022,SMA LABSHOOL RAWAMANGUN,,True
